"x"
"22","【姚文智翻台北─安得廣廈千萬間，大庇天下寒士俱歡顏：論公辦都更與社會住宅】
       
有臉友問我：打算在台北蓋幾戶社會住宅，這問題可以簡單答也可以寫一篇論文，我就扼要地講吧...
 
我認為目前台北市民面對的許多困境中，「住宅問題」是其中最嚴重的問題，房價飛漲造成不光是在台北「買不起」房子，甚至已經演變成「租不起」房子的問題，要解決這個問題的根本之道在於政府推動興建大量的只租不賣的「社會住宅」。這好像每個有意參選市長的人都這麼說，但我的做法不一樣。
 
我認為，社會住宅要衝出一定的量，才能解決問題。有量就有管理的問題，因此有兩個課題要先籌謀；首先，要有專責、專門機構來處理市民「住的問題」，所以我主張北市府要設立「住宅局」或「住宅與都更局」來推動興建、分配、管理社會住宅；其次，要找到足夠的土地來興建社會住宅。
 
但台北市地狹人稠是眾所皆知，政府哪來那麼多的土地蓋社會住宅呢？我說：松山機場變公園是一個關鍵。因為廢除松山機場後，大台北三千公頃建築的限高將會解除，許多受到限高影響無法使用完容積率的老舊公寓將有足夠的誘因改建，市政府以自身的公有地搭配民間土地來推動大規模的都市更新，也就是所謂真正的「公辦都更」，如此一來既可帶動台北老城區的再生，又可以讓社會住宅與社區相結合，這樣分配得來的社會住宅，不但可以衝出可觀的數量，也不會產生孤島、聚落式的鄰避型社會住宅。當然，我們也因此得到一個連結花博公園、大佳河濱公園、基隆河濱公園加上182公頃機場改建的超大中央公園。
 
當然，類似空總舊址土地蓋社會住宅也是選項之一，但並非解決社會住宅不足的單一藥方；舊國宅的改建也是選項，如內湖、南港科技產業帶附近，可配合年輕就業人口發展社會住宅新社區；當然，中央或地方公有閒置土地，都可在保留更多綠地或文化的前提下，納入社會住宅的規劃。至於總統官邸改建，坦白說只是譁眾取寵！

本來台北市主辦世界大學運動會，有智慧的市長可以以中央的預算，進行公辦都更、選手村、社會住宅三位一體的規劃，2017年辦完世大運台北市就會留下2500戶社會住宅，但不帶種、腦袋又裝糨糊的郝龍斌，硬是把它塞到林口，讓林口損失了一個生態公園。
 
至於問我想蓋多少社會住宅？我會說根據內政部民國100年做的社會住宅需求調查報告中指出，台北市6類經濟或社會弱勢家庭社會住宅需求戶數為31114戶。我想，這就是推動社會住宅戶數重要的參考值，未來市長當然應朝解決居住正義與需求，大步邁進。"
"23","【姚文智翻台北】未來的想像：停飛機的地方，改成停船 ！

姚文智公布第四支市政CF：廢除松山機場，停飛機的地方改成停船；推動基隆河、淡水河加速整治，恢復老台北的水路，空港就會變河港；拆除新生高架橋，恢復<U+7460>公圳；加速「社子島開發」，還原祖先留給我們的「水與綠的城市」。
"
"24","針對凌晨在大屯山發生規模4級地震，氣象局不該以籠統的「偶發事件」為由搪塞。對於「大屯火山」是否爆發疑慮，相關單位應詳實查明地震發生原因，以釋群疑。我也要呼籲，市民朋友們不需杯弓蛇影，但也要有防患未然的準備。

核一、核二、核四廠位於三腳斷層之間，與大屯山距離相當近，為避免地震導致核災，馬政府更應加速核一、核二除役、停建核四，大台北都會區真的無法承受任何發生核災的風險。

今日的地震恰可檢視內政部長李鴻源所提出的「防災型都更」只是口號，並無實際作為。針對都市安全和都市防災的重大衝擊和危機，我認為，加速公辦都更才是首要之務。事實上我也在上個會期提出都更條例修正草案，針對受到地震損害的房屋、老舊腐朽屋等「耐震不足」需要更新卻很難適用於都更獎勵項目，而導致更新遇到瓶頸的狀況，<U+5553>動「防災型公(或私)辦都更」。"
"25","【姚文智翻台北─廣大市民應該一起來支持或要求台北市的公共論述 】

上午應蘇主席之邀，與黨內另外4位台北市長參選人針對初選進行討論。對於柯文哲入黨與否以及是否納入民調雖仍意見分歧，但，黨中央將舉辦市政發表會，一直呼籲要談市政的我當然樂觀其成，甚至希望多辦幾場辯論，帶動台北市政的討論 。

我再次呼籲 ，廣大市民應該一起來支持或要求台北市的公共論述 。

我早在臉書上發表四支台北市政CF：廢除松山機場；公辦都更、老城區再生；空港變河港；未來的想像：停飛機的地方，改成停船！未來，還會陸續以「姚文智翻台北」為主軸，密集提出一系列大破大立的政策CF！

此外，我也提出“大台北中央公園區”（Grand central park)的概念，廢除松山機場後連結周邊的花博公園、新生公園、大佳河濱公園、迎風河濱公園、美堤河濱公園、觀山河濱公園、彩虹河濱公園，將形成一個面積接近400公頃的中央公園區；拆除新生高架橋，恢復<U+7460>公圳；加速「社子島開發」，藉由空間的整體規劃，讓台北市水與綠的城市美學、生活文化得以實現。

我還是要再度呼籲：一起來談市政吧！提出翻轉台北的進步政策，爭取市民認同，實現讓國民黨下台的目標！"
"26","【姚文智翻台北--大台北中央公園區】
我一向主張廢除松山機場，所釋出的精華土地，可作為水岸綠地，連結周邊的花博公園、新生公園、大佳河濱公園、迎風河濱公園、美堤河濱公園、觀山河濱公園、彩虹河濱公園，將形成一個面積接近400公頃的“大台北中央公園區”（Grand central park)，甚至比名聞遐邇的紐約中央公園(340公頃)還要大，綠肺可用以調節市區微氣候，緩解「都市熱島」效應。再透過大跨堤、山丘緩坡的規劃，親近水岸。同時，配合淡水河與基隆河整冶，設置內河碼頭，就能讓「空港變河港」。如此，台北市水與綠的城市美學、生活文化得以實現。

今天下午在立法院所召開的城市美學 – 催生「景觀法」及「景觀技師」制度記者會，遠道而來的美國哈佛大學景觀系 Steinitz 教授，他雖然對台北不熟悉，提出的「Green Field」概念卻與我對市政規劃的願景不謀而合。我支持景觀法和景觀專業證照制度，臺灣在這方面落後於世界，我期望能藉此喚起政府及民眾對景觀資源之重視與維護，我也再次呼籲所有台北市長擬參選人，應該一起來辯論如何才能提供給市民一個幸福、美好的城市新願景。"
"27","有人問：\"松山機場變成中央公園\"不是很早以前就有人說了嗎?
沒錯 ，這個主張一直都是民進黨的構想。最早是2002年李應元 ，2006年謝長廷將機場變公園加碼為“空港變河港”（其實正是我寫的），融入水岸的構想，2010年蘇貞昌避而不談。現在 ，我提出的是以182公頃的機場 ，再加週邊公園的整合，將近400公頃 ，所以不只是中央公園了，它叫做“大中央公園區”，超過紐約中央公園（340公頃），若真實現，台北市將從醜小鴨變天鵝，成為世界上最美而偉大的城市之一 。
更厲害的是 ，3000公頃限高解除 ，透過公辦都更 ，進行老城區都市再生改造，水岸活化、社會住宅 ，都將應運而生。這不但是我說的台北翻兩翻 ！恐怕也是台灣翻兩翻 ！！"
"28","最近密集寫了些台北改造的看法，很感謝朋友們給我意見，也希望大家幫我“分享”出去。

我不是媒體寵兒，說的話沒辦法讓很多人聽到 ，雖然灰心 ，但也只好拜託大家，因為我真的相信：這是台北應該走的道路 ！

我不是空嘴嚼舌的人，我說的事都是我相信可以做，且若我是市長，我一定會做的事 。

有人覺得知易行難 ，我過去在高雄的經驗告訴我：不會 ！

最近高雄兩個網路票選排名世界第二、第五的捷運站，美麗島站與中央公園站正是我不謂困難 ，堅決完成的 ！還有很多 ，找時間再述明 …"
"29","【姚文智翻台北─遷軍營、建辛亥「水」公園】

台北市政府將花11億元，在辛亥國小附近(原辛亥國中預定地)興建滯洪池，但，該處地勢卻比易淹水地區還要高3.5公尺，市政府的決策真是可笑至極，浪費人民納稅錢又再添一例。

事實上，捷運辛亥站就在該計畫案對面，而附近有空軍及憲兵軍營，阻礙了週邊生活圈的互動和發展，該地居民一直希望軍營遷走，規劃成一個4公頃滯洪生態公園(約六分之一大安森林公園)，或者闢建儲流池的方法，方可真正發揮防淹水的功能，又可增加公園綠地，有利地方發展。

其實，這個案子送到內政部都委會時，我與當地居民大聲疾呼『遷軍營、建辛亥「水」公園』，無奈內政部、軍方與市府埋頭硬幹。本來可以讓地方環境耳目一新兼具滯洪功能的計畫當然胎死腹中！

同樣的思考，我在擔任愛河改造召集人，2004年規劃「愛河之心」時，就是結合了船運發展與愛河中段滯洪池的概念，把原來愛河邊雜亂舊公園剷除，精心設計成「水公園」，兼具都市排洪重要功能。2008年完工時，還是全國網路票選第一的美景呢！

只要市長有魄力，積極與國防部協調，做好整體規劃，以生態防洪為工法，增加親水運動空間、打通空間阻礙、活絡地方經濟為目標，相信『遷軍營、建辛亥「水」公園』不是夢想，辛亥捷運站周邊也將不再是灰暗的景色。

(愛河之心圖片來源：交通部觀光局)"
"30","總統府的維安討論半天，竟然想做兩件事解決。一是添購花台；另一是站崗宵禁 。真是九趴總統，天兵團隊 ！
先不說凱道的民主意義，動用警察影像監視、車牌辨識、封路攔檢，不是土法煉鋼或人肉盾牌 ，那是什麼？
其實，總統府周邊的空間規劃 ，確有維安漏洞，相關單位應開誠佈公討論謀求解決之道，若空間環境不易處理，總統搬家也是可行的方向啊 ！
前兩天我提議，松山機場變身為中央公園後，航廈整修改為總統府，安全、民主參與的問題可一併考量 （見前幾天臉書），總統府則改為“台灣博物館”，警察不需站崗宵禁 ，不需人仰馬翻 ，豈不是正途？
#姚文智翻台北"
