"x"
"30","玉玲今天在平鎮社教館舉辦12年國教說明會，我們邀請了部長，如果你的子弟對超額比緒等等升學問題還有疑問，歡迎跟我們一起請教部長"
"31","針對大家關心的核4逃生圈 玉玲堅持一定要交由全民決定http://www.youtube.com/watch?v=gsC-CEAALs0&feature=youtu.be"
"32","12年國教改革工程是否成功，跟核四議題一樣攸關未來孩子下一代的幸福  大家在關心政治同時 請別忘記最基本的教育才是國家的根基

http://www.epochtimes.com/b5/13/3/9/n3818703.htm"
"33","今天是白色情人節 我們暫時的跳脫政治 玉玲帶來一則來自平鎮的幸福新聞!!我們祝王先生能白頭到老!!也祝我們單身的朋友能早日找到心愛的對象
http://tw.news.yahoo.com/男友變白馬王子-求婚讓女友哭成淚人兒-091557141.html"
"34","今天是白色情人節 我們暫時的跳脫政治 玉玲帶來一則來自平鎮的幸福新聞!!我們祝王先生能白頭到老!!也祝我們單身的朋友能早日找到心愛的對象

http://tw.news.yahoo.com/男友變白馬王子-求婚讓女友哭成淚人兒-091557141.html"
"35","真的是駭人聽聞呀!!!希望這些案件能早日破案

http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/7790198.shtml"
"36","這真的是死傷慘重啦  但玉玲呼籲大家  也不要任意放養以免影響生態
http://udn.com/NEWS/NATIONAL/NAT5/7815799.shtml"
"37","20140808，偉大爸爸、愛您一世!今天是父親節，玉玲祝福我們偉大的爸爸們幸福快樂、健康如意。父親節快樂!
同樣我們做子女的，在今天也要撥空給自己的爸爸一聲祝福喔。一通電話、一個擁抱、一個撒嬌，都是感謝爸爸在自己背後無怨無悔的支持、付出的好方式喔!"
"38","台灣的政府機關，像是科技部和國家發展委員會，在研究人才方面，都忽略了和台灣產業間的連結。不然，我們台灣的產業競爭力，就能更蓬勃!

針對這點問題，今天玉玲向教育部、國家發展委員會、科技部、經濟部等提出質詢，且往後也會持續監督，讓桃園擁有產業的經濟紅利。"
"39","自105年起，台灣電力公司將不再補助各級學校的優惠電價。對此，玉玲今天在立法院的黨團大會中，堅持台電對我國教育機關的補助不能停止。

雖然台電營運有虧損，但需要檢討更根本的問題，譬如工業補助的額度比例，而非挖東牆補西牆。玉玲認為，台電補助終止後，將電費轉嫁到學生，以及辛苦於家庭的父母，是不正當的，也背離了民心。

因此，我將會持續對台電跟教育部施壓，要求他們協調出適當的解決辦法，而非讓民眾當冤大頭!"
"40","台鐵桃園段的鐵路建設，事關我們全國的交通發展，及桃園地區鄉親們的生活便捷，在遇上了維持高架化或改為地下化的爭議時，更需要大家一起凝聚共識，及有關朋友們提供意見。
因此，在本月29號當天的10點整，玉玲協同我們桃園縣籍的陳學聖委員、孫大千委員等人，及相關單位，於立法院群賢樓801會議室召開「台鐵桃園段高架或地下化公聽會」，敬請關心此議題的鄉親朋友們能夠一同參與。"
"41","鑒於許多民眾反映桃園沒有專屬的幼教專班可供進修，想進修得到台北或新竹，且班數也過少，玉玲日前在立法院當面質詢教育部吳思華部長，並要求兩星期內改善，現已成功協調新竹教育大學與長庚科大幼兒保育系合作，並在長庚科大增設一班幼教專班，同時玉玲也協調桃園市政府，爭取幼教專班在桃園各大專院校開班的可能性，也獲得桃園市政府同意，現正積極協調中，來保障我們鄉親的權益~"
"42","若說軍警及消防員的義務，是不排除在值勤中犧牲自己。
那更值得我們尊敬的，是隱含背後，願意在平時也默默奉獻自己的精神。
這次發生在我們桃園新屋的六名弟兄往生悲劇，玉玲感到十分遺憾，同時也要求政府行政方，必須給弟兄們的家屬良好的事後撫卹。
願他們安息，R.I.P 。"
"43","昨日新屋大火，帶走了我們六位優秀消防弟兄的生命，玉玲與各位鄉親一樣不捨、難過，適才也與行政院毛治國院長、內政部陳威仁部長一同至靈堂弔唁，向這六位英勇的消防弟兄致敬，看到家屬慟失摯愛家人哭斷腸，實在非常不捨，玉玲謹以一顆敬仰、感激的心，向這六位弟兄與家屬致上玉玲內心最高的敬意~"
"44","強烈冷氣團來襲，玉玲上午趕赴立法院開會，即便暖陽當頭，卻只能稍減寒意，各位鄉親外出要記得保暖喔!"
"45","這段去年10月3號的質詢影片(可從10:00開始看)，玉玲以去年七月的高雄氣爆為例，更提出消防署的統計資料，質詢當時行政院長江宜樺與內政部長陳威仁，質疑現有消防員設備嚴重不足，我們優秀的打火弟兄在沒有齊全裝備的保障下，上場救火根本就是拿命在拚，當時玉玲即要求全面清查全國消防員設備缺漏情形，並儘速補齊，惟內政部還來不及做好，又發生新屋的悲劇。其實問題一直有被看見，但重要的是政府有沒有魄力與效率去完成，現雖已補助1.2億去購買消防裝備，但對於裝備缺很大的消防，這無疑是杯水車薪，玉玲後續會持續追蹤裝備購買情形，絕對不要讓我們消防員背著神主牌幫人民救火!"
"46","玉玲上午參加平鎮大竹圍福德祠修繕落成典禮，同時祈求一切平安、順順利利！"
"47","印度聖雄甘地說過:「一個國家的文明程度，就看它怎麼對待動物。」
在當今，虐待動物案件仍時有所聞，讓人心生不忍之外，鄉親們也冀望政府能做出有效的防範。因此，玉玲著手於<動物保護法>第25條的修改，加重往後飼主虐待動物的行為嚇阻。朝野在一致的共識下，最終在上週通過修法。

朋友們，人類一生中能擁有不同隻的寵物；但對動物、毛小孩們來說，他們一生的陪伴都獻給了我們。玉玲在此與鄉親肩並肩，打造與動物間更友善的環境!"
"48","今天玉玲與陳學聖、孫大千等桃園地區的委員，偕同交通部、台鐵、桃園市副市長王明德等中央及地方官員，在立法院和對台鐵桃園段建設高架化及地下化不同立場的鄉親們，召開公聽會。

儘管帶著不同立場，每位來賓卻能和氣地交換意見，這就是我們桃園鄉親的民主風範，玉玲因此感到榮幸。公聽會的結論，便是要求我們中央行政各單位，及地方政府，需要有更開放透明的建設決策，讓民間多元的監督和指導意見能夠傳達，並且能有效的回覆。如此，在不讓鄉親們的聲音被埋沒之下，政策才有正當性 !"
"49","今天玉玲出席了平鎮區的農民節大會，遇見非常多熱情且令人尊敬的農民鄉親朋友們。

農民，不僅僅是一種職業，而是一種終生的志業! 原因不僅僅是我們台灣以農立國，更是在看到農民承擔了各種大自然變化侵襲之下，力保農作物的產出，讓每一份我們台灣農產品，都帶有農民辛勤打拼的象徵價值。

因此，玉玲在去年十月施政總質詢時，曾當面向當時行政院長江宜樺、內政部長陳威仁、農委會主委陳保基，要求讓投保農保年資滿15年的農民，可以「強制納保」，不因退休沒務農而無法投保農保。如此一來，我們台灣的農業在農民福利才會健全!"
"50","我的好朋友施美鈴女士，在這周日前(2/8)於中壢藝術館展出「珠夢趣影攝影展」，內容除了有桃園及全台的美景，也在美鈴是為珠算高手的背景下，展出珠算教育主題的攝影圖集。

若說攝影值得我們重視，便是在於抓住剎那、留下永恆的美，值得您我探查。"
"51","又到了升學考試的季節，104學年度的大學學測先在昨日結束，且成績將在2月25號開放查詢；接著是在春節前後的研究所入學考試、5月中的會考、暑假期間的指考等等。我們的考生、家長們，你們辛苦了!

有期望必然壓力，但玉玲建議考生及家長們，給自己適當的壓力就好。在就學期間，盡起學生汲取知識的本份，之後在社會上還有很多的學習挑戰，且行行出狀元，選定想發展的領域後，努力一定能出頭。

玉玲附上考前的抗壓飲食建議，祝福我們桃園的考生們，大家金榜題名!"
"52","鋤禾日當午，汗滴禾下土。誰知盤中飧，粒粒皆辛苦。

農民節的今天，讓我們向勤苦堅毅的農民們，致上最高的敬意! 謝謝你們!

(畫:賴慶賀 農村曲)"
"53","復興航空飛機墜落基隆河，據目前報導有九人無生命跡象，玉玲感傷罹難者的逝去，也祈福失蹤者都能平安獲救!"
"54","「救苦救難的是菩薩、受苦受難的是大菩薩」；昨天發生的空難意外，至今還讓我感到悲傷和不捨。

為保障鄉親們的安全，玉玲向交通部、民航局反映，要求停飛現有ATR72型飛機，並且進行特檢；同時也要求交通部、民航局，針對即將到來的春節民眾疏運，應儘速協調，確保春節疏運順利。

而玉玲對於兩位駕駛機師在起飛發現引擎問題後，沿著河面飛行的判斷，避免迫降時撞擊到市區、傷及更多民眾，這樣的行為值得尊敬；英雄的姿態將永遠在他們身上。希望亡者在天上安息，也希望在一線生機中，目前失蹤的旅客也能獲救!"
"55","龍潭中興路一直是交通事故熱點，由於常有車輛不按規定迴轉，影響用路人安全，玉玲屢屢接獲鄉親陳情，在今日玉玲邀集交通部公路總局、市府交通局辦理會勘，玉玲要求公路總局與桃園市交通局儘速協調，規劃設置分隔島，來保障用路人安全!"
"56","天氣冷颼颼，寒流來襲，入夜之後是這波寒流發威最強時間，玉玲提醒鄉親出門在外要記得保暖，有心血管疾病的朋友注意日夜溫差，平安過寒冬^_^"
"57","跟鄉親報告，在玉玲的努力下，目前平鎮國民運動中心已進入興建廠商評選階段，待確立後即可動工! 平鎮國民運動中心推動不易，玉玲辦過五次會勘，且歷經四次選址，終於成功爭取到教育部2億元興建經費! 我會持續追蹤，務必將我們平鎮人的驕傲催生出來~

((圖為玉玲主持平鎮國民運動中心興建簡報會議之照片，轉引自台灣導報/潘瑞如/2013-04-21))"
"58","今天玉玲參加了龍潭茶藝學會揮毫贈春聯活動，看到筆酣墨飽的精湛書法技巧，也與鄉親們相聚品茗。俗話說「寧可三天無油鹽，不可一日不喝茶」，我們生活在繁忙的社會中，不仿將步調停下來，給自己一杯溫暖的好茶，玉玲關心您 !"
"59","昨天玉玲出席「平鎮區新勢里守望相助年終檢討暨尾牙」，以平鎮巡守隊中隊長身份和大家相聚歡。也和里長一同準備獎品，在場頒獎給共14位滿70歲的榮退隊員，謝謝他們如此的愛護我們鄉里，讓我們的社區可以如此和樂融融、有活力 ~"
"60","身為一位『客家女兒』，一直希望客家文化能深植入下一代的青年身上，而今天玉玲很開心，能和客家委員會劉慶中主委一起坐下，討論客家文化推廣問題。而我們都一致的認為，應該要建立與年青人互信的溝通管道，讓年輕族群更被重視，更有舞台! 客家的文化也能向下紮根!"
"61","今天情人節，大家都有好好陪自己的親密愛人嗎? 我與外子萬得，在一起手牽著手，期望未來也替我們的兩位情人─「平鎮、龍潭」一同打拼付出!

平鎮、龍潭，大家情人節快樂!!"
"62","新的一年快到了，政府在我們百姓生活大小事中，提供了哪些補助呢? 各位鄉親不仿點進去看看吧!"
"63","小年夜的前一天晚上，我和萬得，與平鎮巡守中隊書記秀慧、清三，一同前往各十三個巡守分隊慰問。替守護我們社區安全的值勤隊員們加油、打氣。

 鄉親們在與家人團聚的時刻，別忘了謝謝辛苦替我們看顧治安的巡守隊唷!"
"64","這一年，鄉親們對我的照顧與支持，玉玲有滿滿的感激；下一年，本著客家精神，繼續替您打拼 !"
"65","今天一早，到三安里(華安、東安、新安)與貿易里，來新春團拜。看到鄉親們的熱情滿滿的朝氣，讓玉玲相信今年一定是大好年! 而我會與大家一同打拼!"
"66","結束完今天的團拜行程後，我和萬得陸續在平鎮及龍潭如建安宮、福林宮等大廟參拜祈福。

很多信眾在祝禱時，心中善念散發出來的虔誠氣息，是多麼吸美麗啊! 希望上天保佑我們這一塊土地風調雨順、國泰民安!"
"67","今天早上，朱立倫前縣長回桃園娘家，我也陪著他到景福宮、慈護宮參拜；全程中朱主席除了展現高人氣外，和鄉親也互動親切。

鄉親對我們的支持和熱情，也是一種託付，從政者必須兢兢業業的努力；新的一年，我們一起加油!"
"68","身為龍潭石門國小的校友，馬英九總統今天特地回龍潭向大家拜年，且和玉玲一起在龍元宮前發贈福氣紅包。每個人都紅包在手，滿懷笑容~ :D"
"69","相信大家在年節期間吃了不少好料，或是跟親友切磋了幾場牌藝，但別忘記趁著我們桃園好天氣的這幾天，來平鎮、龍潭外出走走健身唷! 身體好，就會容光煥發，玉玲祝您神采飛羊~"
"70","桃園南下及北上的國道已經有點塞車了，玉玲替我們出外打拼的鄉親們感到驕傲。為了迎接財神的到來,我和萬得製作了這部Q版影片，祝各位在回到工作崗位後，明天的開工能有喜氣滾滾的財運，也事業興隆~"
"71","玉玲今天上午到中央黨部新春團拜，馬總統與朱主席在榮譽主席吳伯雄、副總統吳敦義、行政院長毛治國、立法院長王金平、副主席兼秘書長曾永權等人陪同下，期許我們新的一年，在失業率與景氣一併回升的起跑點上，替人民更上一層樓!"
"72","早上參加龍潭區黨部新春團拜，大年初始，鄉親們殷殷盼望的就一件事「團結、奮起、再創榮耀!」"
"73","昨天相當開心，玉玲到龍潭珍珠同濟會的新春團拜，與會員們同樂，也一同打氣。2015年，本著我們對兒童與社區的服務熱忱，和建立永恆友誼、奉獻利他的精神之下，讓大家一起加油!"
"74","晚上和萬得在我們平鎮鎮興里，並與湧安里守望相助隊員們餐敘，讓我們給這些維護社區治安的隊員們一些支持吧!"
"75","早起健身精神好~
今天清晨到萬年青氣功會與成員們運動，完後也準備糖果與大家分享,甜在一起。萬年青氣功會每天早晨5：30～6：30都在平鎮社教館旁的草皮運動，由陳明坤老師免費教學！鄉親們一起來吧！"
"76","下午玉玲帶了可愛小羊的燈籠到平鎮天閱社區，與小朋友們一起歡度元宵。孩子雖小，但做起勞作手都非常巧呢！"
"77","早上玉玲參加市黨部主委交接典禮，黃敏惠副主席、吳志揚前縣長、許福明前主委、邱奕勝議長、李曉鐘副議長、議員同志們，都給予接任的學聖滿滿的鼓勵。大家一起為桃園、為國家加油 !"
"78","今天玉玲參加黨內舉辦的行政立法部門議事運作研討會，面對去年九合一的挫敗，現在最重要的是\"家和萬事興!\"讓所有紛擾都煙消雲散，團結一致，讓國民黨蛻變，贏回人民的支持，這是玉玲與所有與會立委同仁一致的期望，大家一起加油!"
"79","龍潭區三坑里的永福宮，舉辦開漳聖王聖誕千秋大典，現場真是熱鬧! 玉玲早上特地到現場祝賀各位得名者，恭喜他們! 也恭喜蘇國雄先生連續5年獲得三冠王(神豬、神羊、神雞)，他也是我在立法院同事-林鴻池委員的三舅唷~"
"80","連五年拿下神豬神雞神羊三冠王的蘇國雄先生，剛剛在龍潭家中請客慶祝，玉玲在場也巧遇他的三舅，我在立法院的同事-林鴻池委員，他可是很喜歡我們龍潭呢！"
"81","大陸冷氣團來襲，不僅氣溫下降，也帶來了沙塵暴跟霧霾，鄉親出外要記得戴上口罩，有呼吸道過敏體質的人儘量避免外出唷，玉玲關心您 !"
"82","桃園燈會在3/4~8期間於我們美麗的桃園龍潭區舉辦，晚上在龍潭大池旁不僅有美麗的花燈，還有精彩的水舞光雕秀。
歡迎各位民眾帶著親朋好友前來 ~"
"83","今天是元宵，鄉親要記得晚上回家吃碗湯圓，玉玲謹以我們桃園元宵小提燈，祝福鄉親元宵佳節愉快，晚上到龍潭大池走走，我們桃園燈會有很多精彩活動，等著您來一起同樂喔!"
"84","桃園升格後首場燈會的重頭戲─龍潭龍元宮迎財神踩街，今天實在是熱鬧滾滾~ 玉玲跟鄉親們見到吉祥又喜氣的神轎、熱舞表現，心中都在沸騰呢 !  另外還有發放財神爺的「財母金」，鄉親們有拿到嗎??"
"85","針對我國面臨極端氣候，而造成的缺水問題，玉玲和行政院長毛治國一同至石門水庫探勘，也檢討了淤積治理的作法。

玉玲將協調政府分三步驟處理，初期以節制水資源分配，來因應枯水; 中長期從使用習慣和保育集水區來下手。 最後再配合回收水的系統建立，來有效解決我國水資源的問題!"
"86","早上與法雨精舍的大家，先是遶境到中壢慈惠堂，接著再到新的佛堂地點。四個小時全程步行，但對虔誠的大家來說，一點路程只是小問題，希望大家都福慧雙全!"
"87","今天新楊平社區大學的104聯合開學典禮，滿滿是鄉親同學們的朝氣! 八德、中壢、桃園等社大，也給我們典禮帶來了活力十足的表演。由其是得到終身學習楷模、最愛學習獎、快樂服務獎的那幾位同學們，更是激勵我們，大家這學期要繼續加油唷!"
"88","下午是龍潭龍元宮的元宵踩街活動，各個參與龍潭的社團都身藏百藝，給我們大開眼界的精彩節目，玉玲一雙手掌根本不夠拍~ 也希望拿到發財金的鄉親們，在羊年能夠好運來唷!

晚上將公布踩街得名的隊伍，還有猜燈謎晚會，目前在家的朋友們，來現場熱鬧一下吧 !"
"89","婦女節到了，玉玲送您三朵花~ 一朵玫瑰花，祝您美麗如花~ 一朵幸福花，祝您溫馨幸福~ 一朵百合花，祝您百事順心、心想事成~"
"90","今天也是全國客家日唷! 在龍潭跟平鎮的活動真豐富，在龍潭以鐵馬健身的形式來過天穿日，而平鎮則是製作五色甜粄和湯圓，同時用五色板祭天，大家都有參加嗎? 讓我們傳接棒子，一起把客家文化散播下去吧~"
"91","今天是立法院開議的第一天，玉玲在教育委員會質詢教育部日前修改國小教師介聘修改辦法，將現今教師需在同一學校服務滿四學期規定提高到六學期，明顯損害到教師的工作權益，玉玲提出穩定教師生活才是穩定國內師資唯一解決之道，教育部在沒有獲取共識的情形下，擅自修改辦法，這根本就是霸凌教師，玉玲要求教育部研擬，增加一年宣導期，修改後的辦法延至明年再行實施，同時現今申請介聘的教師應維持現狀，而不是無法申請，保障他們的工作權!"
"92","元宵燈會一直是台灣過年的重要活動，藉由燈會呈現台灣各地的文化，也為承辦縣市帶來不少觀光人潮，桃園有得天獨厚的民俗風情，可惜卻少有機會承辦台灣燈會。玉玲今天在立法院交通委員會提案，要求交通部研擬明年台灣燈會在桃園舉辦，展現我們桃園在升格直轄市後的優勢與風情，桃園一定做得到!"
"93","有關教師介聘規定修改之爭議，玉玲在周一立法院教育及文化委員會已率先質詢教育部修法侵害到現有教師之工作權，今天玉玲在教委會提案，要求教育部暫緩實施修改新制，同時現有申請介聘的教師不受新制之影響，剛已在委員會無異議通過，要求教育部要保障我們基層教師的權益。"
"94","今天教委會安排原子能委員會做業務報告，玉玲質詢日前核一廠一號機燃料束把手斷裂，台電跟原能會都說會將專案報告上傳公開，但玉玲實際上網下載報告後，內容卻大多被覆蓋，整篇報告充斥著\"廠商智財權\"、\"個資法\"的塗黑頁面，玉玲批評這根本就是做假的，並要求原能會儘速督促台電，去檢查與斷裂燃料棒同批製造的燃料棒，統整後將報告完整公開，不要再呼攏大眾!"
"95","跟鄉親報告，國道三號增設龍潭第二交流道一案，在玉玲持續追蹤下，桃園市政府近日已將相關報告送到交通部，待審議核定後，高公局即開始辦理後續規劃設計、環境差異分析、土地取得、發包施工等事宜。龍潭第二交流道玉玲推動已久，歷經多次會勘與地方兩次說明會，玉玲會持續努力，讓龍潭第二交流道趕緊動工完成，讓鄉親回家的路能更方便。"
"96","回春的溫暖太陽天，今天是浪漫的白色情人節。若是有人真心疼愛妳，妳也真心愛著對方，就緊緊牽著他的手吧! 玉玲跟萬得結婚超過三十年了，我們祝大家有情人終成眷屬~"
"97","與陳學聖委員在中壢慈惠堂繞境至平鎮的過程中，那一刻我匍匐在轎底，我體認到的是我自己的低微。在國家之下，在鄉土面前，身為一位政治人物，必須忠於人民，堅信自己的付出終究會讓社會更好! 抬起頭，站起身，繼續加油!"
"98","台灣的文創產業，看似無形，卻是有實際影響力的「軟實力」。因此，玉玲在委員會針對台灣文化創意產業走向國際提出質詢，我要求文化部研議建立單一的跨部會協助窗口，主動幫業者評估行銷的潛力，也替潛力足夠之業者擬定行銷策略，讓「強產業-強推手」的互助效果達到最大化! 讓台灣文創可以立足國際，驕傲的告訴別人，我來自台灣!"
"99","平鎮南平路附近的龍南幹線溪，昨天傳出整片溪面呈現\"芋頭牛奶\"的粉紫色，環境受嚴重破壞。玉玲與同仁下午緊急會勘後，發現是不肖人士趁無人時惡意傾倒染劑，如此目無法紀，讓人憤怒!後續我會進一步要求桃園市政府，儘速抓到兇手，並給予嚴懲，不許我們民眾的居住品質受侵害!"
"100","機車是最貼近我們生活的交通工具了，因此，我非常關心機車族和相關從業人員的訴求。

這次，在桃園市機車商業同業公會的會員大表大會上，玉玲承諾，會盡速從現行條文可行性中，找出各位公會朋友們對於「留店車」問題的解決辦法，不讓店家因個資法問題，而被迫留置客戶送修車輛，導致有保管和無法協尋物主的問題。"
"101","我們從政人員以及政府組織，本來就只是人民的公僕，也因此有關資訊必須公開透明，才符合民眾期待。今天我國科技部諸多的專案補助研究計畫，其中有絕對多數的案件，是在研究結束後的1~2年才公開內容。因此，玉玲提醒科技部長徐爵民，凡是研究成果有損及公益，皆必須向社會公開，落實民意政治的監督!"
"102","日前平鎮龍南幹線溪的「芋頭牛奶」汙染事件，稽查人員晚了兩個小時才到場，花了一整天才找出加暘這個元凶，玉玲今天在立法院衛環委員會質詢環保署，玉玲批評這樣的遲延根本就是棄鄉親健康於不顧，環保署作為環保主管機關，應該要隨時監控地方環保，不是放任偷排，還讓稽查人員姍姍來遲，玉玲要求環保署立即檢討現行稽查體制，同時對於加暘要嚴懲，在事情沒有水落石出之前，不能讓他們輕易復工!"
"103","跟鄉親報告，有關「國道3號銜接台66線增設系統交流道工程」可行性研究日前已經國發會審查通過，後續就待交通部與桃園市政府撥發經費、招標、施作。國3銜接台66可有效緩解龍潭、平鎮觀光車潮，每到假日、塞在車陣中的困境相信是每位鄉親最不希望碰到的。後續玉玲會持續追蹤，讓這利國利民的工程能趕快完工!"
"104","玉玲上午應勞工團體之陳情，在立法院與其他委員、跨黨派舉辦證券交易法增訂第14條之7 公聽會，主要是爭取上市公司應增設勞工董事法制化，玉玲認為，開放勞工參與自己公司的董事會，有助於企業決策上下一心，且勞工意見能帶入公司決策，對於勞工權益保障更有益處。玉玲當場也簽署提案，以表達玉玲對勞工權益堅定的支持!"
"105","玉玲上午接到彭意蘋里長電話，先前被偷排廢水，導致整條溪水變成芋頭牛奶的平鎮龍南幹線溪，又疑似被傾倒廢水，導致整條溪水呈現墨水黑，由於早上的傾盆大雨，玉玲擔心可能有不肖業者趁機傾倒廢水，於是趕緊請同仁與協調桃園市環保局到現場抽檢，桃園市環保局初步判定可能是近日大旱，上游乾涸已久的溪渠底部一些沉積物藉今早大雨沖刷到下游來，初步酸鹼值檢驗是正常範圍內，後續玉玲會持續追蹤檢驗結果，也期待我們桃園議員與鄉親們，大家一起來抓汙染，不再讓芋頭牛奶事件再次發生!"
"106","雖然今日下雨了，卻只有極少的水量匯聚到我們石門水庫的集水區。但水利署趁著雲雨區及季風，在我們龍潭一帶施放人造雨，提醒各位親愛的民眾，注意雨勢，別淋濕著涼了，道路上也小心行車；最後，記得節約用水唷!"
"107","和您一樣，玉玲也慣用LINE來聯絡鄉親好友，而上周末LINE推出了附加程式「ycon」，幾個簡單的步驟，就能打造自己成為Q版的人物，真的很有趣呢! 大家都有下載嗎?"
"108","玉玲今天上午在立法院院會質詢行政院長毛治國、內政部長陳威仁有關我國消防人力、裝備不足問題，玉玲指出，現今我國消防人力嚴重不足，很多消防員都是勤二休一，甚至勤五休一、上山下海通通都要包；玉玲也提出消防署歷年補助地方政府買消防裝備預算數據，最近三年都只占消防署總預算的0.1%，根本漠視消防員的安全。而玉玲在質詢中也拿出一套使用十幾年的消防衣褲，包括反光線條脫落、褲子破裂，並當場要求毛院長與陳部長穿一穿，體驗我們消防弟兄是穿什麼在救火的，卻遭陳部長拒絕，玉玲最後要求重視消防員，補齊人力、裝備，讓消防勤務回歸專業，充實消防訓練體制，不要再讓我們消防弟兄高唱消防悲歌!"
