"x"
"15","永和有ㄧ條有名的大橋叫「川端橋」，
日治時期和台北市川端町連結而得名。

當年楊仲佐(台灣畫家楊三郎之父)很擅長
栽種菊花，1923年裕仁皇太子因為熱愛
觀賞菊花而來到永和楊仲佐之家，皇太子
只能利用渡船往來，楊仲佐便藉機說服
太子建橋。

太子的確感受到諸多不便，便下令日本政府
興建川端橋，日本戰敗後撤離台灣，此橋便
正式改名為，今天大家平常上下班會經過的
「中正橋」。

（資料參考維基百科）

＃中正橋 ＃熱橋俱樂部  愛永和我是永和人"
"16","近日天空陰陰、雨落滴滴，
氣溫漸漸轉涼，秋意漸濃，
提醒出門要帶把折疊傘和外套，
比較不會著涼、打噴嚏。

＃張學友在唱秋意濃  ＃忘記帶傘冷冷的冰雨在臉上胡亂的拍

(圖片轉自：http://big5.cri.cn/gate/big5/gb.cri.cn/30944/2012/05/31/3765s3708132.htm）"
"17","「是誰在敲打我窗、是誰在撩動琴弦」

民國四十四年，一位來自山東的退伍籍軍人
李先生來到中興，當時台灣處於農業社會，
就業機會少，各行業缺乏等待有心人的時代。

 
一同退伍來自河北的王先生，身上除了幾百
塊錢，只有一手部隊裡學來的燒餅油條、
磨豆漿工夫。為了糊口對家鄉美食的眷戀，
手工製作油條、燒餅與豆漿，他們一起創立
「東海早點店」做為第一個店名，憑著兩角
三毛的油條豆漿維持了老兵們的生計。

 
時間向前推進，民國47年在政府督促下
地方紳士楊仲佐先生將中興改名為「永和」，
以祈求各族群永久和平。

 
而東海早點店也在李雲增先生和朋友們的努力，
樹立當時獨特口味，豆漿香濃、還有一股淡淡
的焦味！爾後又由於中正橋的拓寬工程，帶進
了大批的外地客，藉由他們的口耳相傳，變成
今日的國際級招牌「永和世界豆漿大王」，
從早至晚，爐火不熄人潮不斷，一碗碗甘醇
濃稠的豆漿，直到今天，永和因為豆漿而烙下
了印記，豆漿也因為永和找到了歸宿。


＃豆漿離不開油條 ＃熱愛豆漿俱樂部  


補充資料轉載自維基百科 
文章圖片資料轉載自:
（http://library.taiwanschoolnet.org/cyberfair2008/yutsai/bean_found.htm）"
"18","這是一篇談到馬習會的文章,適合大家閱讀."
"19","今天國民黨總統參選人朱立倫上午到
「曼都永和店」舉辦技職教育政策性
談話，在這邊朱立倫也獻出第一次操
刀美髮，過程除了暢談年輕人在教育
和職場間關係，更希望落實技職教育，
讓各種產業能夠配合學校繼續推動，
也希望將年齡層降低，讓學生能從
小學就陸續發展自己觸碰的興趣。

#新北市高中高職旗艦計畫

(照片 葉書宏攝)"
"20","今晚6點35分台中洲際棒球場,將是全台灣關注的焦點,
讓我們一起替中華隊加油打氣......晚上,球場見.

（照片轉載自世界12強棒球錦標賽
http://2015wbsc-premier12-yahoo.tumblr.com/）

＃全壘打 ＃紅不讓 ＃讓我們打到東京巨蛋
＃世界12強棒球錦標賽 ＃我愛中華隊"
"21","拍攝<ed><U+00A0><U+00BC><ed><U+00BE><U+00AC>"
"22","愛永和我是永和人

今天要和大家介紹一個永和極具知名度
Facebook社團「我是永和人」，這個
社團是由王俊彬先生在2010/4/15成立，
他的初衷是希望透過每個人自己的努
力，能夠去改變周遭的家園，重新喚醒
人與人之間情感。

王俊彬先生透過社團號召，舉辦各項活
動，讓有心的人士能夠共同參與，社團
的管理團隊和成員都是對永和這個地方
有熱忱有理想的一群人組成，大家都是
無給職，也讓許多永和人能夠重新認識
自己的家園，感受到這個地方的溫暖，
也讓大家能夠互相交流、互相分享，很
開心在永和能有這些充滿愛心的永和人。

#讓我們一起愛永和我是永和人"
"23","福和橋運動場草皮，晨光微微亮起，許
多阿公奶奶一同慢跑做健康操，流完汗
回程經過一旁天橋，遠遠就聞到香菇麵
線的香味，這是一間開在天橋下的養生
健康素食店。

經營長達15年之久的蔡有璋老闆，認為
飲食就是要健康，所以店內的食物都盡
量走養生風格，招牌的紫米飯糰從素菜
酥、蘿蔔乾、客家酸菜…..各式風味菜包
含在內，香菇麵線更是用料實在，引起
不少運動客的迴響，我也常在福和橋運
動完後，順道買一碗麵線和飯糰，當作
一天的開始。"
"24","今天下午比賽中華隊真的打的很努力，
無論能否進入八強決賽，中華隊都是
我們的驕傲！"
"25","推薦中永和朋友，這是一群年輕人勇於追夢的精采故事!"
"26","永和地方建設座談會"
"27","中和-秀山市民活動中心"
"28","頂溪國小"
"29","晚上7:30網溪國小"
"30","早晨中和四號公園拜票"
"31","地方建設座談-林氏宗祠"
"32","樂華夜市"
"33","小小助選員"
"34","選舉登記"
"35","這是一群23歲年輕人,橫跨14國家的追夢故事,
也是台灣有史以來首支參加國際蒙古拉力賽隊伍,
12月5日（六）將在中永和跟大家分享精彩歷程.

蒙古拉力賽 Mongol rally 演講

講師: 探險家 張元植 先生 
(含欣賞電影級紀錄片45分鐘)

時間: 12月5日(六) Pm 6:30-8:30
地點: 雅博客永安店-二手書店
地址: 中和區中和路350巷8弄12號1樓 
(捷運永安市場站)

線上報名:
http://goo.gl/forms/zyocBTrWxq

（受到場地限制，50位報名者
現場可獲得熱咖啡一杯,請透過網路方式報名）
----------------------------------------------------

主辦單位: 
米亞桑戶外中心

協辦單位: 
野豬人文工作室 
林德福委員辦公室"
"36","溪洲市場"
"37","選舉登記日現場"
"38","秀朗社區銀髮共餐"
"39","黃復興黨員大會"
"40","就在這個星期六，晚上6：30-8：30，
要準時～不要錯過囉！"
"41","理解年輕人就像是場馬拉松，雖然我跑的慢，但我很認真在跑，雖然很多風景沒見過，但我期待和身邊朋友一起去發現，轉身；也給曾經年輕的我們，一個擁抱。"
"42","昨天是柱柱姐在永和的新書發表會，
我特別到現場給她加油打氣，除了
購買她的新書外，更獻上一束花，
給予我誠摯的祝福。"
"43","今晨6:00便帶著團隊
來到四號公園拜票。"
"44","蒙古拉力賽分享12月5日-2015"
"45","明早7:00中正橋頭見，看見請替我加油打氣!!!"
"46","這是我在永和服務30年的日子...

【安心生活 雙和有福】
12月19日(六) Am 9:00
永和國小 聯合競選總部成立"
"47","德福的競選總部：
「新北市永和區中正路193號」
歡迎中永和鄉親來坐坐，給我加油打氣。"
"48","12月19日 永和國小
德福邀請您一起來參加～"
"49","中午的競選總部"
"50","冬天來了，拿個熱騰騰的暖暖包，
送給自己關心的人（溫暖<U+2764><U+FE0F>）。"
"51","競選總部成立-暖場"
"52","朱立倫&林德福"
"53","吳敦義副總統進場"
"54","洪秀柱&林德福"
"55","洪秀柱-2"
"56","總部成立大會圓滿落幕,謝謝各位熱情
支持的雙和鄉親朋友,也謝謝與會貴賓
和志工,因為你們的情義相挺,才造就
今天德福的一番成就,最後還是希望
1月16日將手中寶貴的一票投給
1號總統朱立倫,立委支持林德福,
政黨票請投給中國國民黨,謝謝

【安心生活 雙和有福】
林德福個人官方網站：
http://lindefu.com/
林德福FB粉絲專頁：
https://goo.gl/rYU3KD"
"57","林德福個人官方網站正式上線
網址：http://lindefu.com/

(PS:使用手機觀看會有另外一種版面噢！！)"
"58","國民黨前黨主席吳伯雄 先生，
親臨林德福競選總部來給
我和永和鄉親父老們加油打氣！！！

【安心生活 雙和有福】
林德福個人官方網站：
http://lindefu.com/

林德福FB粉絲專頁：
https://goo.gl/rYU3KD"
"59","不久前聆聽一個蒙古拉力賽講座，
非常的有趣和熱血，也聽到了
年輕人的夢想！！！"
"60","雖然今年冬至很像夏至，但還是
開心和「永遠的18歲組」一起搓湯圓，
這也是今天很開心的活動。"
"61","請支持雙和立委連任
候選人4號林德福！"
"62","德福的競選車隊正在遊街，
看到請替我加油！"
"63","德福競選車隊"
"64","感謝永和警友會，世芳同濟會來競選總部給德福相挺加油，特別感謝!！"
"65","中正橋拜票"
"66","新北市12選區候選人號次出爐！！"
"67","有時候送愛和關懷給小朋友，
可以讓身邊的人感受到更多溫暖！"
"68","祝大家聖誕夜平安快樂！"
"69","今天是行憲紀念日，紀念1947年（民國36年）12月25日中華民國行憲。

另外分享一個小故事，1894年孫中山領導興中會在廣州第一次起義，為了使參加革命行動的同志彼此容易辨認，於是就請陸皓東設計一個醒目旗幟。

陸皓東想了很久，都沒有想出來什麼圖案，最能代表大家革命信心和力量。有一天清晨，他在院子裏散步，看到天井初升的朝陽，這一片輝眼光芒，給陸皓東帶來心中滋生起了天人合一的靈感，於是他設計青天白日旗，也就是今天中華民國國旗的要素之一，

（資料轉載維基百科）"
"70","MOMO活動"
"71","Momo跳舞"
"72","MOMO-2"
"73","昨天非常開心和小朋友一起MOMO，
四位哥哥、姊姊和MOMO蟲也非常
賣力，替小朋友們帶來歡樂。"
"74","捷運萬大線中和-樹林區段動土"
"75","光合作用的地下植物園"
"76","今晚在公園拜票，遇到許多熱情的朋友，和「永遠的18歲組」！！"
"77","永和是一個樂齡城市"
"78","MOMO聖誕同樂會-新聞報導<ed><U+00A0><U+00BD><ed><U+00B3><U+00B0>"
"79","祝福各位新年快樂！！"
"80","早晨6點在總統府前和滿滿民眾一起迎接2016的第一次升旗典禮."
"81","我常想，永和就是因為有這些熱心助人的大朋友，才能讓許多人感受到溫暖，也才會讓我們的環境更乾淨整潔！"
"82","這是柱柱姐的第一支競選影片，我們都曾經歷失望、也曾失去信心，但是.....最後兩個星期將決定我們與孩子共同的未來，1月16日為了我們的家人、孩子，請勇敢站出來，將手中的一票投給：「總統1號朱立倫、立委4號林德福、黨票9號中國國民黨。」

【安心生活 雙和有福】
林德福個人官方網站：
http://lindefu.com/

林德福FB粉絲專頁：
https://goo.gl/rYU3KD"
"83","今晚在樂華夜市，遇到很多熱情的年輕朋友，一聲聲：「老市長、土地公。」讓我感受到大家的熱情，也謝謝今晚在樂華，遇到支持的朋友。"
"84","從昨晚到今早是永和「保福宮安座大典」，全永和的鄉紳與市民都來現場參與這場盛宴，除了廷威醒獅團的擂鼓震天、鍾馗驅鬼。昨晚更依循傳統儀式，將保生大帝與諸神以香火之姿請入新建保福宮，這座廟宇在永和從1822年至今，長達近200年歷史。能有今天的氣象，是永和許許多多熱情的善心人士，秉持回饋地方與行善積德的精神，才造就出今天的保福宮。永和因為保福宮而留下了一劃筆墨，保福宮也因為永和踏進歷史的長河。

【安心生活 雙和有福】

林德福個人官方網站：
http://lindefu.com/

林德福FB粉絲專頁：
https://goo.gl/rYU3KD"
"85","最近很多緬甸朋友來總部，
替我加油打氣，義務發文宣，
真的是感恩和感謝！"
"86","聲聲動人幸福有藍天-民歌金曲音樂會

時間: 105-年 1月9日(六) Pm 7:00~9:30
地點: 八二三公園紀念碑廣場（四號公園）
地址: 中和區安樂路和永貞路交叉口"
"87","今早福和橋的熱情拜票！"
"88","朱立倫車隊<ed><U+00A0><U+00BD><ed><U+00BA><U+0097>遶境永和"
"89","如果你拿到我的面紙，發現沒有填入號碼，那恭喜你就是那個萬中選一的幸運兒！！請你拿起筆，在紅圈內幫我填上4號林德福，謝謝支持！！"
"90","德福今天參加電視政見發表會，
將過去與未來政績、立法、政見，
透過這次機會跟市民們分享！！"
"91","M-ROASTERY個人咖啡工作室<U+2615><U+FE0F><U+2615><U+FE0F>
今天特別來總部，支持德福，另帶了簡單器材製作咖啡給總部志工品嚐，下午使用中美洲、南美洲咖啡豆，讓許多大小朋友享受咖啡時光！！"
"92","這是一群年輕人的力量"
"93","無論風雨有多大，1月16日都要出來投票，總統1號朱立倫、立委4號林德福、政黨票9號中國國民黨。"
"94","選舉已到最後8天,我們都還在風雨中努力！！"
"95","今晚7:00就在八二三紀念碑（4號公園）
讓我們聲聲動人，幸福有藍天！！"
"96","聲聲動人-幸福有藍天"
"97","幸福藍天"
"98","洪秀柱現場獻聲！"
"99","台灣有許多上班族，為了家庭、為了生活、為了心愛的家人，奮鬥了一輩子，他們遠赴海外只盼望能讓自己的家庭有好日子，那些辛酸、辛苦的怨言和汗水….都藏在心裡，默默支持著他們的是遠在台灣的家人。"
"100","車隊遊行準備"
"101","車隊<ed><U+00A0><U+00BD><ed><U+00BA><U+0098><ed><U+00A0><U+00BD><ed><U+00BA><U+0097>遊行！永和-1"
"102","車隊<ed><U+00A0><U+00BD><ed><U+00BA><U+0098>遊行-2"
"103","車隊"
"104","謝謝你堅持，謝謝你願意發出自己的聲音!"
"105","今日下午，無懼風雨的婦女會拜票團！"
"106","無論任何一個政黨執政改革,直接衝擊到的,會是每一個辛苦努力生活的市民."
"107","從黨部開來的立倫車隊<ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097>
正在總部前喝咖啡休息！！
（聽說晚點要開去板橋<ed><U+00A0><U+00BD><ed><U+00B1><U+0082>）"
"108","許多家庭裡爸爸、媽媽眼中看見的並非藍綠政治，而是時時刻刻關心與擔心小孩的一顆心，很多媽媽可能懂得不多，但至少懂和理解自己的孩子，這是全世界都一樣最溫暖的父母心。"
"109","讓我們一起在溫習一下,第九屆北北基的立委候選人,1月16日記得去投票！！！"
"110","就在後天請大家要風雨無阻出來投票,
這一票將會決定未來四年台灣的命運."
"111","永和走路掃街"
"112","永和走路掃街拜票-2"
"113","今晚德福在住家附近5個里，走路掃街拜票，民眾的熱忱也隨著隊伍的一步一腳印，漸漸熱絡起來，1月16日（六）請雙和的鄉親父老一起走出家門相約來投票。"
"114","車隊繞境"
"115","德福在這要與雙和的鄉親父老誠摯的懇託，明天風雨無阻一票都不能少，大家與好友一起相約去投票，我們手中的這一票將會決定台灣的未來，請全力支持總統1號朱立倫、立委4號林德福、政黨票9號中國國民黨，謝謝。"
"116","各位雙和鄉親朋友，謝謝這82,761位支持者，你們投的每一票都是一份信任，而支持其他候選人的朋友，無論是挺藍或挺綠，選擇自己的政黨和候選人，都是每一個人相信的價值與方向。

中國國民黨經歷這次慘敗，有很多地方需要反省與改變，就像自己小孩犯了錯，可以生氣、訓話，但父母依然會陪伴他走過這最艱難的一段路，德福承諾會繼續做好地方服務和監督國會立法，也會積極推動國民黨內部改變。

然而在永和與中和秀安區德福和四位議員(陳鴻源、連斐璠、許昭興、羅文崇 )都是認真為地方服務與做事，只要能幫助到地方建設或爭取福利，德福一定全力以赴，但同時德福相信「市民服務」是不分黨派或藍綠，選舉是一時，回到生活每個人都會有需要幫助和諮詢的時候，永和地區未來建設規劃也需要立委和議員們協力合作推動。

過去德福沒有將網路服務平台建立好，較專注在傳統型地方服務而忽略網路線上服務，這邊德福真摯誠懇和各位朋友們抱歉，德福的確對網路方面很不擅長，但德福有虛心接受建議和改進，所以請團隊特別設立個人網站和FB專頁。如果以後各位雙和朋友有需要德福服務的地方，可以透過下面網路管道，將案件資料寄給德福服務團隊，當然還是推薦能帶著資料來服務處或國會辦公室比較能理解細節。

最後抱歉在選舉這段期間宣傳車或造勢影響到大家生活，民眾網路和電話反應，我都有第一時間親自撥電話給宣傳車，要求喇叭聲音降低，選舉期間造成的影響在這和大家說聲抱歉，最後德福要再一次的謝謝雙和的鄉親父老，謝謝

林德福個人Facebook專頁：
https://goo.gl/rYU3KD

林德福線上服務:
http://goo.gl/IV5t4b"
"117","各位雙和鄉親朋友，謝謝這82,761位支持者，你們投的每一票都是一份信任，而支持其他候選人的朋友，無論是挺藍或挺綠，選擇自己的政黨和候選人，都是每一個人相信的價值與方向。

中國國民黨經歷這次慘敗，有很多地方需要反省與改變，就像自己小孩犯了錯，可以生氣、訓話，但父母依然會陪伴他走過這最艱難的一段路，德福承諾會繼續做好地方服務和監督國會立法，也會積極推動國民黨內部改變。

然而在永和與中和秀安區德福和四位議員(陳鴻源、連斐璠、許昭興、羅文崇 )都是認真為地方服務與做事，只要能幫助到地方建設或爭取福利，德福一定全力以赴，但同時德福相信「市民服務」是不分黨派或藍綠，選舉是一時，回到生活每個人都會有需要幫助和諮詢的時候，永和地區未來建設規劃也需要立委和議員們協力合作推動。

過去德福沒有將網路服務平台建立好，較專注在傳統型地方服務而忽略網路線上服務，這邊德福真摯誠懇和各位朋友們抱歉，德福的確對網路方面很不擅長，但德福有虛心接受建議和改進，所以請團隊特別設立個人網站和FB專頁。如果以後各位雙和朋友有需要德福服務的地方，可以透過下面網路管道，將案件資料寄給德福服務團隊，當然還是推薦能帶著資料來服務處或國會辦公室比較能理解細節。

最後抱歉在選舉這段期間宣傳車或造勢影響到大家生活，民眾網路和電話反應，我都有第一時間親自撥電話給宣傳車，要求喇叭聲音降低，選舉期間造成的影響在這和大家說聲抱歉，最後德福要再一次的謝謝雙和的鄉親父老，謝謝你們，德福會繼續努力.

林德福個人Facebook專頁：
https://goo.gl/rYU3KD

林德福線上服務:
http://goo.gl/IV5t4b"
"118","謝謝各位雙和鄉親支持，你們的每一票，德福會好好記住繼續努力（鞠躬）"
"119","這是網路上一篇評論2016大選，永和區選舉的文章，轉載自「關鍵評論網」"
"120","這是目前立法院的席次狀況"
"121","「猴年大吉」陳鴻源議員服務處過年活動。可以至（保平路2號)索取春聯，增添新年喜氣。聽說，明天永和區公所(1/21~22)，陳鴻源議員，也會到現場發送熊麻吉可愛春聯！

#陳鴻源  #陳鴻源愛的行動粉絲團"
"122","大家要注意保暖喔！！"
"123","很開心和冒雨的民眾一起參與這項有意義的活動！"
"124","天空飄著小雪，台北火車站的大廳內，正坐著滿滿的年輕人！"
"125","永和的連斐璠議員，非常用心關心弱勢與貧困家庭，處處有溫情！"
"126","今天是新北市永和區大陳義胞公辦都更的開工動土祈福典禮，這是永和的一項盛事，當年大陳島撤退事件2.8萬人跨海來台，新生地許多老一輩的人住在社區裡面超過半輩子之久，很多房屋都是加蓋增建。

新北市政府為了幫助這些弱勢老人解決問題，在過幾十年內曾多次公開招標大陳地區都市更新，複雜老舊的社區型態讓許多廠商退卻。終於在今天正式開工動土，也造就今日永和地區公辦都更的啟航。

【安心生活 雙和有福】

林德福個人官方網站：
http://lindefu.com/

林德福FB粉絲專頁：
https://goo.gl/rYU3KD

#朱立倫 #大陳義胞都更 #永和 #陳鴻源 #連斐璠 #許昭興 #羅文崇"
"127","很多時候，我們都可以透過自己的一雙手，幫助到許多身邊的人。"
"128","這個社會需要更多溫暖







#永和公益 #林德福  #陳鴻源 #連斐璠 #許昭興 #羅文崇"
